content,cleaned_content,label,지점명
ㅇㅇ,,1,센트럴DT점
굿,굿,1,센트럴DT점
여기 해쉬브라운이 특히 맛있는 것 같아요.,여기 해쉬 브라운 이 특히 맛있다 것 같다,1,센트럴DT점
굿,굿,1,센트럴DT점
좋아요 ,좋다,1,센트럴DT점
굿,굿,1,센트럴DT점
걸어서 갈 수 있어서 좋아요 ~~~~ 옛날부터 저의 추억 장소 중 하나임,걸다 갈다 수 있다 좋다 옛날 부터 저 의 추억 장소 중 하나 임,1,센트럴DT점
굿,굿,1,센트럴DT점
맛있어요,맛있다,1,센트럴DT점
굿,굿,1,센트럴DT점
굿,굿,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
굿,굿,1,센트럴DT점
맛있어요,맛있다,1,센트럴DT점
굿,굿,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
매장이 청결하지 못해서 살짝 아쉽고 음식이 나오는건 빨리 나와서 좋아요! 슈니언버거 맛이 많이 아쉽네요! 역시 빅맥인가😭😭,매장 이 청결하다 못 하다 살짝 아쉽다 음식 이 나오다 빨리 나오다 좋다 슈 니 언 버거 맛 이 많이 아쉽다 역시 빅맥 인가,1,센트럴DT점
굿,굿,1,센트럴DT점
굿,굿,1,센트럴DT점
맛있어요ㅎㅎ,맛있다,1,센트럴DT점
굿,굿,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
"시원하게 한잔
넘 좋아요",시원하다 한잔 넘다 좋다,1,센트럴DT점
불고기버거 맛있어요♡,불고기 버거 맛있다,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
점심시간 세일로 저렴하게 세트를 구입했어요,점심시간 세 일로 저렴하다 세트 를 구입 하다,1,센트럴DT점
맛나요,맛 나 요,1,센트럴DT점
"맥도날드 아메리카노도 맛있습니다
굿!!!",맥도날드 아메리카노 도 맛있다 굿,1,센트럴DT점
맥도날드 앱을 깔면 ㄱ할인 쿠폰이 많아요 ,맥도날드 앱 을 깔다 할인 쿠폰 이 많다,1,센트럴DT점
좋투토,좋다 투토,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
맛나요,맛 나 요,1,센트럴DT점
맥도날드,맥도날드,1,센트럴DT점
굿굿굿,굿굿굿,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
굿,굿,1,센트럴DT점
조아요,좋다,1,센트럴DT점
굳굳,굳다 굳다,1,센트럴DT점
굿,굿,1,센트럴DT점
존맛탱👍🏽👍🏽,존맛 탱,1,센트럴DT점
"스트로베리콘! 맛있다고 하여 가보았는데,
맛나요~~",스트로베리 콘 맛있다 하다 가보다 맛 나 요,1,센트럴DT점
가성비 측면에선 최고에요.,가성 비 측면 에선 최고 에요,1,센트럴DT점
굿,굿,1,센트럴DT점
맛있어요,맛있다,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
맥도날드,맥도날드,1,센트럴DT점
대전에서 여기가 젤 마싯쭘,대전 에서 여기 가 젤 마싯쭘,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
굳,굳다,1,센트럴DT점
굿,굿,1,센트럴DT점
"전화주문 받아주셔서 맥모닝 턱걸이했어요
세이브존 무료주차도 되니 좋네요",전화 주문 받다 맥 모닝 턱걸이 하다 세이브존 무료 주차 도 되다 좋다,1,센트럴DT점
맥도날드 감자튀김 맛있어요^^,맥도날드 감자 튀김 맛있다,1,센트럴DT점
치즈버거 맛있어요 ,치즈버거 맛있다,1,센트럴DT점
ㅇ,,1,센트럴DT점
오랜만에 맛있네요,오랜 만 에 맛있다,1,센트럴DT점
굿,굿,1,센트럴DT점
굿,굿,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
봏아요,봏아 요,1,센트럴DT점
굿,굿,1,센트럴DT점
직원분들 엄청 친절해요,직원 분들 엄청 친절하다,1,센트럴DT점
굿,굿,1,센트럴DT점
"친절하시고 
세이브존과 연결되어 있어 쇼핑하고 장보기 편해요 ^^",친절하다 세이브존 과 연결 되어다 있다 쇼핑 하고 장보기 편하다,1,센트럴DT점
굳,굳다,1,센트럴DT점
좋아요 ,좋다,1,센트럴DT점
굿,굿,1,센트럴DT점
굳,굳다,1,센트럴DT점
빅맥 이벤트 좋아요,빅맥 이벤트 좋다,0,센트럴DT점
쿠폰이용 굿,쿠폰 이용 굿,1,센트럴DT점
아이들이 좋아해요 특히 불고기버거 슈슈버거!! 단골메뉴예요,아이 들 이 좋아하다 특히 불고기 버거 슈슈 버거 단골 메뉴 예요,1,센트럴DT점
대전 문정네거리 세이브존 1층에 있는 맥도날드입니다,대전 문정 네거리 세이브존 층 에 있다 맥도날드 이다,1,센트럴DT점
햄버거가 맛있어요. 역시. 이름있는곳이네요,햄버거 가 맛있다 역시 이르다 곳 이네 요,0,센트럴DT점
소소,소 소,0,센트럴DT점
약간지저분함,약간 지저분하다,1,센트럴DT점
대전 둔산 세이브존 1층에 있어요,대전 둔산 세이브존 층 에 있다,1,센트럴DT점
굿~,굿,1,센트럴DT점
좋아요.,좋다,1,센트럴DT점
맛있어요,맛있다,1,센트럴DT점
굿,굿,1,센트럴DT점
.,,0,센트럴DT점
굿,굿,1,센트럴DT점
굿,굿,1,센트럴DT점
굿,굿,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
앱으로 저렴하게 먹었어요,앱 으로 저렴하다 먹다,1,센트럴DT점
ㅇㅇ,,1,센트럴DT점
굳,굳다,1,센트럴DT점
불고기버거랑 슈슈버거 너무 맛있어요,불고기 버거 랑 슈슈 버거 너무 맛있다,1,센트럴DT점
가볍게 먹기 좋아요^^,가볍다 먹기 좋다,1,센트럴DT점
불고기버거🍔❤️,불고기 버거,1,센트럴DT점
굿~,굿,1,센트럴DT점
주말 아침 느긋하게 식사하기 좋음,주말 아침 느긋하다 식사 하다 좋다,0,센트럴DT점
"감자튀김 눅눅.
타이밍을 잘 맞추어야 맛있는 감자튀김을 먹을 수 있을 듯.",감자 튀김 눅눅 타이밍 을 자다 맞추다 맛있다 감자 튀김 을 먹다 수 있다 듯,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
편하게 먹기 좋아요,편하다 먹기 좋다,1,센트럴DT점
시럽을 조금만 넣어달라는게 매우 달았어요 담에는 꼭,시럽 을 조금 만 넣다 다르다 매우 달다 담 에는 꼭,1,센트럴DT점
굿,굿,1,센트럴DT점
굿,굿,1,센트럴DT점
매일 오시는분이 없으면 걱정돼요!,매일 오시 는 분 이 없다 걱정 돼다,1,센트럴DT점
베토디 최고~!,베토디 최고,1,센트럴DT점
굿,굿,1,센트럴DT점
맥모닝 맛있어요 ㅎㅎ,맥 모닝 맛있다,1,센트럴DT점
더블쿼터 파운더치즈버거 맛은 생각보다 괜찮음,더블 쿼터 파다 더 치즈버거 맛 은 생각 보다 괜찮다,1,센트럴DT점
런치셋트메뉴 괜찮아요. 특히  감자튀김이 맛있어요.,런치셋트 메뉴 괜찮다 특히 감자 튀김 이 맛있다,1,센트럴DT점
굿,굿,1,센트럴DT점
냠,냠,1,센트럴DT점
귀찮은 키오스크 없어서 줄안서도 되고 매장직원이 바로 주문접수~,귀찮다 키 오스 크다 없다 주다 되다 매장 직원 이 바로 주문 접수,1,센트럴DT점
맥도날드맛있쥬,맥도날드 맛있다 쥬,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
굿,굿,1,센트럴DT점
앱에서 쿠폰 사용하니 저렴.,앱 에서 쿠폰 사용 하다 저렴,1,센트럴DT점
어린이를 워한 피규어가 있어 좋아요.,어린이 를 워 한 피 규어 가 있다 좋다,1,센트럴DT점
굳,굳다,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
굿,굿,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
맛있어요,맛있다,1,센트럴DT점
굿,굿,1,센트럴DT점
매장분위기가 편하고 햄버거도 맛있어요 우리아이들 최애맛집입니다,매장 분위기 가 편하다 햄버거 도 맛있다 우리 아이 들 최애 맛집 이다,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
매장에서 먹을때는 음식도 빨리 잘 나오고 직원 분들도 친절하시고 혼자 먹기에도 부담없고 좋습니다. 다만 딜리버리로 배달을 시켰을때는 배달원 분이 실수를 할때가 간혹 있습니다. 동을 잘못알고 다른 집 앞에 두실때가 있는데 배달부분은 좀 신경써주시면 좋겠습니다. 아무튼 매장에서 먹을땐 문제없어요.,매장 에서 먹다 때 는 음식 도 빨리 자다 나오다 직원 분 들 도 친절하다 혼자 먹기 에도 부담 없다 좋다 다만 딜리 버리다 배달 을 시키다 때 는 배달 원 분 이 실수 를 하다 때 가 간혹 있다 동 을 잘 못 알다 다른 집 앞 에 두다 때 가 있다 배달 부분 은 좀 신경 써주다 좋다 아무튼 매장 에서 먹다 땐 문제 없다,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
일 끝나고 야식으로 딱!,일 끝나다 야식 으로 딱,1,센트럴DT점
친절,친절,1,센트럴DT점
맥모닝 간단히 먹을 수 있어서 좋아요! ,맥 모닝 간단하다 먹다 수 있다 좋다,1,센트럴DT점
굿,굿,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
가성비 좋고 맛있고 혼밥하기도 좋아요~~,가성 비 좋다 맛있다 혼밥 하 기도 좋다,1,센트럴DT점
굳,굳다,1,센트럴DT점
팬케잌.. 조아요.,팬 케잌 좋다,1,센트럴DT점
커피가 맛있어효!!!,커피 가 맛있다 효,1,센트럴DT점
버거는 늘 맛있다,버거 는 늘 맛있다,1,센트럴DT점
굿,굿,1,센트럴DT점
혼자 먹기 좋고 가성비 좋아서  딱이예요~,혼자 먹기 좋다 가성 비 좋다 딱이다,1,센트럴DT점
"세이브존에 있어 주차편해요.
햄버거 괜찮아쇼",세이브존 에 있다 주차 편하다 햄버거 괜찮다 쇼,1,센트럴DT점
집앞이라 가까워요 ^^,집앞 이라 가깝다,1,센트럴DT점
굿,굿,1,센트럴DT점
친절,친절,1,센트럴DT점
주차 하기 좋음,주차 하다 좋다,1,센트럴DT점
햄버거 맛있어요,햄버거 맛있다,1,센트럴DT점
굿,굿,1,센트럴DT점
늘맛있게 먹는버거좋고 어플을 이용한 추가서비스음료 좋습니다,늘 맛있다 먹다 버거 좋다 어플 을 이용 한 추가 서비스 음료 좋다,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
굿,굿,1,센트럴DT점
굿,굿,1,센트럴DT점
굳굳,굳다 굳다,1,센트럴DT점
친절,친절,1,센트럴DT점
여러모로 무난한 맥도날드입니다.,여러 모로 무난 한 맥도날드 이다,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
감튀 맛집 💗,감 튀다 맛집,1,센트럴DT점
굳,굳다,1,센트럴DT점
굿,굿,1,센트럴DT점
너겟맛이 조금 아쉬웠어요,너겟맛 이 조금 아쉽다,0,센트럴DT점
동료와 따뜻한 커피 한잔 먹었어용,동료 와 따뜻하다 커피 한잔 먹다,1,센트럴DT점
"점심으로 맛있게 먹었슴니다~
소프트 아이스크림이랑 츄러스 조합 짱 맛있어요!",점심 으로 맛있다 먹었슴니 다 소프트 아이스크림 이랑 츄러스 조합 짱 맛있다,1,센트럴DT점
이제 주차권 결제해야하는 시스템으로변경됐네요,이제 주차 권 결제 하다 시스템 으로 변경 돼다,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
.,,0,센트럴DT점
굿,굿,1,센트럴DT점
"평일 9시 이후 방문했는데 매장이 바쁜거에 비해
인력이 부족해보였어요
휴게실도없어서 구석에서 입간판같은거로 가리고 앉아서 쉬던데.. 직원들 너무힘들어보여 안타까웠습니다",평일 시 이후 방문 하다 매장 이 바쁘다 비다 인력 이 부족 해보다 휴게실 도 없다 구석 에서 입 간판 같다 가리다 앉다 쉬다 직원 들 너무 힘들다 보이다 안타깝다,1,센트럴DT점
굿,굿,1,센트럴DT점
오랜만에 갔는데 사람 여전히 많네요. 밀크쉐이크 안되는매장도 있는데 여기는 다되서 좋아요,오랜 만 에 가다 사람 여전하다 많다 밀크쉐이크 안되다 매장 도 있다 여기다 다 되다 좋다,1,센트럴DT점
혼밥하기 좋고 새해에만 먹는 행운버거 맛나요,혼밥 하다 좋다 새해 에만 먹다 행운 버거 맛 나 요,1,센트럴DT점
짜요 ㅎㅎ,짜다,1,센트럴DT점
슈슈버거 맛있어요 맥도날드앱으로 여러가지 행사가로 구매할수있어 좋아요,슈슈 버거 맛있다 맥도날드 앱 으로 여러가지 행사 가로 구매 하다 좋다,1,센트럴DT점
언제 먹어도 맛있는 맥상하이~~~ 매장은 좁지만 위치가 좋네요^^,언제 먹다 맛있다 맥 상하이 매장 은 좁다 위치 가 좋다,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
좋아요 ,좋다,1,센트럴DT점
후식으로 참 좋아요~  가격도 착하고 맛있어요^^,후식 으로 차다 좋다 가격 도 착하다 맛있다,1,센트럴DT점
친절하고 좋아요,친절하다 좋다,1,센트럴DT점
매장 깔금하고 직원분들 정말 친절해요~,매장 깔다 금 하고 직원 분들 정말 친절하다,1,센트럴DT점
Good,,1,센트럴DT점
아이들이랑 가기 맥도날드 만한게 없죠~~^^,아이 들 이랑 가기 맥도날드 만 한 게 없다,1,센트럴DT점
굿,굿,1,센트럴DT점
굿,굿,1,센트럴DT점
굿,굿,1,센트럴DT점
"맛있어요. 
후렌치후라이 기름도 깨끗한거.같아요",맛있다 후렌치후 라이 기름 도 깨끗하다 같다,1,센트럴DT점
Good,,1,센트럴DT점
직원이 친절하고 회전율이 빨라서좋아요,직원 이 친절하다 회전 율 이 빨 라서 좋다,1,센트럴DT점
굿,굿,1,센트럴DT점
"번잡스러운곳.
감.튀 눅눅한 곳",번잡 스러운 곳 감 튀다 눅눅하다 곳,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
한밤중에 출출할 때...,한밤중 에 출출하다 때,0,센트럴DT점
불고기버거 맛있어요,불고기 버거 맛있다,1,센트럴DT점
굿,굿,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
새해 마다 기다리는 메뉴 행운버거!,새해 마다 기다리다 메뉴 행운 버거,1,센트럴DT점
친절 ,친절,1,센트럴DT점
아이랑 가기 참 좋아요 슈슈버거도 소스빼니 아이도 먹을수있어요^^,아이 랑 가기 차다 좋다 슈슈버거 도 소스 빼다 아이 도 먹다,1,센트럴DT점
커피마시고 왓어용. 리더님친절하시고. 다른직원분들은. 좀 ㅜㅜ,커피 말다 왓어용 리더 님 친절하다 다른 직원 분들 은 좀,1,센트럴DT점
굿,굿,1,센트럴DT점
굿굿,굿굿,1,센트럴DT점
랑이랑.  와서. 커피랑 소프트 아이스크림. 먹엇어용~~,랑 이랑 오다 커피 랑 소프트 아이스크림 먹엇어용,1,센트럴DT점
좋,좋다,1,센트럴DT점
"좋다
가성비 짱",좋다 가성 비 짱,1,센트럴DT점
굳,굳다,1,센트럴DT점
맥모닝 빠순이라 항상이용하는데 음식도 맛있고 매장내 노래도 신나서 좋아요!,맥 모닝 빠순이 라 항상 이 용하다 음식 도 맛있다 매 장내 노래 도 신나다 좋다,1,센트럴DT점
ㅎㅎㅎ,,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
굿,굿,1,센트럴DT점
"친구와 데이트 최고
음료 맥플러리 맛있어요~~",친구 와 데이트 최고 음료 맥플러리 맛있다,1,센트럴DT점
대전에서 손꼽히게 오래 있는 맥도날드 아닐까 싶어요. 그만큼 나무랄데 없이 좋습니다,대전 에서 손꼽다 오래 있다 맥도날드 아니다 싶다 그만큼 나무라다 없이 좋다,1,센트럴DT점
"맥도날드 앱에 쿠폰을 사용하니, 저렴하게 구매할 수 있고, 런치 메뉴가 있어서 참 좋아요.",맥도날드 앱 에 쿠폰 을 사용 하다 저렴하다 구매 하다 수 있다 런치 메뉴 가 있다 차다 좋다,1,센트럴DT점
"가까워서 가는 맥날
",가깝다 가다 맥날,1,센트럴DT점
친절 ,친절,1,센트럴DT점
좁음 키오스크없음,좁다 키 오스 크다 없다,1,센트럴DT점
맛있습니다 싸게 잘 먹은거간,맛있다 싸다 자다 먹다 거간,1,센트럴DT점
언제든 가기 좋아요,언제 든 가기 좋다,1,센트럴DT점
맛있어요,맛있다,1,센트럴DT점
굿,굿,1,센트럴DT점
Good,,1,센트럴DT점
굿,굿,1,센트럴DT점
칭찬 ,칭찬,1,센트럴DT점
맛있게 먹었어요 ,맛있다 먹다,1,센트럴DT점
늦게까지 영업해서 좋아욥,늦다 영업 하다 좋다 욥,1,센트럴DT점
굿,굿,1,센트럴DT점
치즈스틱맥너겟,치즈스틱 맥 너 겟,1,센트럴DT점
"친절하시고, 따뜻해요^^
커피도 가성비 좋아요.",친절하다 따뜻하다 커피 도 가성 비 좋다,1,센트럴DT점
좋아요!,좋다,1,센트럴DT점
커피 가격 저렴해요,커피 가격 저렴하다,1,센트럴DT점
아이스크림 맛집!,아이스크림 맛집,1,센트럴DT점
맥도날드으,맥도날드 으,1,센트럴DT점
치즈스틱이 맛있어요,치즈스틱 이 맛있다,1,센트럴DT점
직원분이 친절하고 만원이상 무료 배달이 되서 너무 좋아요. ,직원 분 이 친절하다 만원 이상 무료 배달 이 되다 너무 좋다,1,센트럴DT점
언제나 좋은 맥도날드.,언제나 좋다 맥도날드,1,센트럴DT점
굿,굿,1,센트럴DT점
주차하기편해요.,주차 하다 편하다,1,센트럴DT점
Good,,1,센트럴DT점
디저트가 맛잇어요,디저트 가 맛 잇다,1,센트럴DT점
굳,굳다,1,센트럴DT점
쿠폰으로  ,쿠폰 으로,1,센트럴DT점
맛있어요ㅎㅎ,맛있다,1,센트럴DT점
굿,굿,1,센트럴DT점
맥도날드 음식 가끔 먹으러 가요,맥도날드 음식 가끔 먹다 가요,1,센트럴DT점
굳굳,굳다 굳다,1,센트럴DT점
ㄱ굳,굳다,1,센트럴DT점
굳,굳다,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
미트칠리버거 맛있어요 ,미트 칠리 버거 맛있다,1,센트럴DT점
굿,굿,1,센트럴DT점
굿,굿,1,센트럴DT점
"넓고 맛있어요
주자두 편리하구",넓다 맛있다 주자 두 편리하다,1,센트럴DT점
굿 ,굿,1,센트럴DT점
간단히 맛있게 즐길수 있어 좋다!,간단하다 맛있다 즐기다 있다 좋다,1,센트럴DT점
굿~,굿,1,센트럴DT점
"매장이 좁고 어두운 느낌이 들고 대면 주문만 가능합니다 매장 크기에 비해 일하는 사람도 매장손님도 많은 곳입니다 햄버거 먹는데 라
이더도 엄청옵니다 빅맥만 먹었는데 오늘은 상하이 런치세트 먹었네요 kfc징거버거 치킨패티만큼 두껍진않은데 자극적인 맛은 더 있
습니다 그리고 음료컵 뚜껑이 특이합니다",매장 이 좁다 어 두운 느낌 이 들다 대면 주문 만 가능하다 매장 크기 에 비다 일 하다 사람 도 매 장손 님 도 많다 곳 이다 햄버거 먹다 라 이 더 도 엄청 오다 빅맥 만 먹다 오늘 은 상하이 런치 세트 먹다 징거버거 치킨 패티 만큼 두껍다 않다 자극 적 인 맛 은 더 있다 습니다 그리고 음료 컵 뚜껑 이 특이하다,1,센트럴DT점
직원 님들 너무 친절하시고 햄버거랑 감튀도 맛있어요!,직원 님들 너무 친절하다 햄버거 랑 감 튀다 맛있다,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
맛있어요!!,맛있다,1,센트럴DT점
맛있어요^^!,맛있다,1,센트럴DT점
언제 방문해도 좋은 맥도날드,언제 방문 하다 좋다 맥도날드,1,센트럴DT점
굳,굳다,1,센트럴DT점
굿,굿,1,센트럴DT점
굿,굿,1,센트럴DT점
좋아요~~,좋다,1,센트럴DT점
좋아요 ,좋다,1,센트럴DT점
좋아요 ,좋다,1,센트럴DT점
가성비좋아요,가성 비 좋다,1,센트럴DT점
맛나요,맛 나 요,1,센트럴DT점
맥도날드에서 먹는 건강한 간식 ㅋㅋ 치킨토마토스낵랩조아요,맥도날드 에서 먹다 건강하다 간식 치킨 토마토 스낵 랩 좋다,1,센트럴DT점
맛있어요,맛있다,1,센트럴DT점
아들이 쿠폰이 있다고 한턱쏨~^^,아들 이 쿠폰 이 있다 한턱 쏘다,1,센트럴DT점
간단하게 식사해결하기 좋아요,간단하다 식사 해결 하다 좋다,1,센트럴DT점
맥모님 좋아요~,맥모 님 좋다,1,센트럴DT점
라테 마시러 아침에 가면 좋아요,라테 말다 아침 에 가면 좋다,1,센트럴DT점
굿굿,굿굿,1,센트럴DT점
설문조사해서  아메리카도  마셔욤~~,설문조사 하다 아메리카 도 마셔욤,1,센트럴DT점
맛점핫하세요~~,맛점핫 하다,1,센트럴DT점
사용자등록이 아주 불편함,사용자 등록 이 아주 불편하다,1,센트럴DT점
굳,굳다,1,센트럴DT점
굿,굿,1,센트럴DT점
확실히 회전율이 빨라요 🍦,확실하다 회전 율 이 빨르다,1,센트럴DT점
굿,굿,1,센트럴DT점
맛있어요,맛있다,1,센트럴DT점
핫케잌 맛나요^^,핫 케잌 맛 나 요,1,센트럴DT점
굿굿,굿굿,1,센트럴DT점
맛있어요  혼밥 하기 좋고 접근성 좋아요 ,맛있다 혼밥 하다 좋다 접근성 좋다,1,센트럴DT점
버거가 맛있어요ㆍ,버거 가 맛있다,1,센트럴DT점
Good,,1,센트럴DT점
굿,굿,1,센트럴DT점
맥날,맥날,1,센트럴DT점
맛있게 잘 먹었습니다 ,맛있다 자다 먹다,1,센트럴DT점
굿,굿,1,센트럴DT점
잘 먹었어요~,자다 먹다,1,센트럴DT점
굳굳,굳다 굳다,1,센트럴DT점
굿,굿,1,센트럴DT점
직원분이 친절해요,직원 분 이 친절하다,1,센트럴DT점
좋아요 ,좋다,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
좋아요 ,좋다,1,센트럴DT점
맛있어요~,맛있다,1,센트럴DT점
세종에 맥도날드가 없어요ㅠ 친절하고 맛있어요!!,세종 에 맥도날드 가 없다 친절하다 맛있다,1,센트럴DT점
토요일이라 사람들이 많아서. 좀 복잡핮ㄱ만 가성비. 조아용,토요일 이라 사람 들 이 많다 좀 복잡핮 만 가성 비 좋다,1,센트럴DT점
굿,굿,1,센트럴DT점
맥모닝 세트 맛있어요,맥 모닝 세트 맛있다,1,센트럴DT점
굳,굳다,1,센트럴DT점
굿,굿,1,센트럴DT점
굿,굿,1,센트럴DT점
굿,굿,1,센트럴DT점
굿,굿,1,센트럴DT점
커피맛이 좋았어요. 가성비 좋아요.,커피 맛 이 좋다 가성 비 좋다,1,센트럴DT점
올만에 맥모닝 묵었는데 역시 맛있네요 ㅋㅋ,오다 맥 모닝 묵다 역시 맛있다,1,센트럴DT점
맥날은 언제나 즐겁다,맥날 은 언제나 즐겁다,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
백화점에 있는곳이라 쇼핑후 간단하게 간식먹기 좋아요,백화점 에 있다 곳 이라 쇼핑 후 간단하다 간식 먹기 좋다,1,센트럴DT점
굿,굿,1,센트럴DT점
치킨 스낵랩 👍🏻❤️,치킨 스낵 랩,1,센트럴DT점
혼밥하기 좋아요,혼밥 하다 좋다,1,센트럴DT점
조아영,조아영,1,센트럴DT점
맨날 먹네,맨날 먹다,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
좋아요 ,좋다,1,센트럴DT점
굿,굿,1,센트럴DT점
굳,굳다,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
좋아요 ,좋다,1,센트럴DT점
굿,굿,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
좋아요 ,좋다,1,센트럴DT점
"메뉴 정말 빨리
나와요",메뉴 정말 빨리 나오다,1,센트럴DT점
츄러스 맛있어요 스페인이 그리워 지는 맛!,츄러스 맛있다 스페인 이 그립다 지다 맛,1,센트럴DT점
굿,굿,1,센트럴DT점
맛있게 잘 먹었습니당:),맛있다 자다 먹다 습 니당다,1,센트럴DT점
굿,굿,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
굿,굿,1,센트럴DT점
감자튀김 마싯다,감자 튀김 마싯다,1,센트럴DT점
맛낭ㅎ,맛낭,1,센트럴DT점
굳,굳다,1,센트럴DT점
굳,굳다,1,센트럴DT점
국,국,0,센트럴DT점
굿,굿,1,센트럴DT점
굳,굳다,1,센트럴DT점
굿,굿,1,센트럴DT점
좋아요~,좋다,1,센트럴DT점
괜찮아요~,괜찮다,1,센트럴DT점
좋아요 ,좋다,1,센트럴DT점
좋아요 ,좋다,1,센트럴DT점
좋와요 ,좋다 요,1,센트럴DT점
"정신이 없어요
",정신 이 없다,1,센트럴DT점
굿,굿,1,센트럴DT점
맛있어용,맛있다,1,센트럴DT점
맛있어요,맛있다,1,센트럴DT점
맛있어요,맛있다,1,센트럴DT점
굳,굳다,1,센트럴DT점
굿,굿,1,센트럴DT점
굿굿 좋아요 ,굿굿 좋다,1,센트럴DT점
굿,굿,1,센트럴DT점
굿,굿,1,센트럴DT점
ㅎ,,1,센트럴DT점
맛나요,맛 나 요,1,센트럴DT점
간만에 햄버기 맛나죠~~,간만 에 햄버기 맛 나다,0,센트럴DT점
굿,굿,1,센트럴DT점
셋트메뉴가 구성이 좋아요,셋트메뉴 가 구성 이 좋다,1,센트럴DT점
굳,굳다,1,센트럴DT점
굳!!! ,굳다,1,센트럴DT점
맛있어요 편해요,맛있다 편하다,1,센트럴DT점
굿,굿,1,센트럴DT점
오랜만의 맥도날드 맛있어요!,오랜 만 의 맥도날드 맛있다,1,센트럴DT점
오랜만에 맥날 맛있어요!! 맥글리들 언제 풀리죠ㅠㅠㅠㅠㅠ,오랜 만 에 맥날 맛있다 맥 글리 들 언제 풀리다,1,센트럴DT점
맛있어요~,맛있다,1,센트럴DT점
맛나요~,맛 나 요,1,센트럴DT점
굿,굿,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
좋아요 ,좋다,1,센트럴DT점
좋아요 ,좋다,1,센트럴DT점
좋아요 ,좋다,1,센트럴DT점
굿,굿,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
좋아요 ,좋다,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
굿,굿,1,센트럴DT점
굿,굿,1,센트럴DT점
Good,,1,센트럴DT점
맛있어요~,맛있다,1,센트럴DT점
좋아요~,좋다,1,센트럴DT점
굿,굿,1,센트럴DT점
"내부는 옛날 맥날. 맛 조아요 친절~~
주차는 1시간 30분 무료
",내부 는 옛날 맥날 맛 좋다 친절 주차 는 시간 분 무료,1,센트럴DT점
ㅎ,,1,센트럴DT점
굿~~,굿,1,센트럴DT점
굿,굿,1,센트럴DT점
굿~,굿,1,센트럴DT점
굿,굿,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
굿,굿,1,센트럴DT점
굳,굳다,1,센트럴DT점
괜찮아요~,괜찮다,1,센트럴DT점
직원 분들도 친절하시고 햄버거도 맛있어요! ,직원 분 들 도 친절하다 햄버거 도 맛있다,1,센트럴DT점
ㅎ,,1,센트럴DT점
굿,굿,1,센트럴DT점
저렴하게 겟,저렴하다 겟,0,센트럴DT점
굿,굿,1,센트럴DT점
좋아요,좋다,1,센트럴DT점
"따끈따끈 햄버거 맛있어요. 매장 시원하고 세이브존에서 쇼핑하고 먹기 딱 슈슈버거 세트로 먹었는데 버거가 너무 작은 느낌 그래도 맛
있는 맥도날드 햄버거!! 소프트 아이스크림 후식으로",따끈따끈 햄버거 맛있다 매장 시원하다 세이브존 에서 쇼핑 하고 먹기 딱 슈슈 버거 세트 로 먹다 버거 가 너무 작다 느낌 그래도 맛 있다 맥도날드 햄버거 소프트 아이스크림 후식 으로,1,센트럴DT점
굳,굳다,1,센트럴DT점
굳,굳다,1,센트럴DT점
굿,굿,1,센트럴DT점
