content,date,지점명,YearMonth
좋아요,2023-09-01,가장DT점,2023-09
테이블까지 가져다주셔서 감사합니다,2023-09-01,가장DT점,2023-09
굿,2023-09-01,가장DT점,2023-09
굿,2023-09-01,가장DT점,2023-09
맥도날드 가볍거 먹기 괜찮아요~~~,2023-09-01,가장DT점,2023-09
매장이 넓고 깔끔해요 분위기가 좋고 모임하기가 좋아요 햄버거가 맛있고 음료와커피도 맛있어요 👍 ,2023-09-01,가장DT점,2023-09
굿,2023-09-01,가장DT점,2023-09
굿,2023-09-01,가장DT점,2023-09
"세종에는 없어서 대전 올 때마다 먹어요
친절하고 맛있어요",2023-09-01,가장DT점,2023-09
무난하게 먹을만합니다 좋아요 ,2023-09-01,가장DT점,2023-09
7곡 쉐이크  맛있어요.,2023-08-01,가장DT점,2023-08
창가쪽 키오스크 터치 잘 안된다고요.,2023-08-01,가장DT점,2023-08
맛있어요.,2023-08-01,가장DT점,2023-08
좋아요,2023-08-01,가장DT점,2023-08
맛있어요,2023-08-01,가장DT점,2023-08
맥도날드좋아요,2023-08-01,가장DT점,2023-08
굿,2023-08-01,가장DT점,2023-08
"토욜아침6시. 일층 자리가 없다니. 
다들 어디를가시는지 아님 금욜 불태우신건지
청춘이 부럽다. ",2023-08-01,가장DT점,2023-08
",,,,",2023-08-01,가장DT점,2023-08
굿굿,2023-08-01,가장DT점,2023-08
굿,2023-08-01,가장DT점,2023-08
24시간이라 좋아요,2023-08-01,가장DT점,2023-08
7곡 쉐이크 맛있어요.,2023-08-01,가장DT점,2023-08
굿,2023-08-01,가장DT점,2023-08
초코 아이스크림 맛나요,2023-08-01,가장DT점,2023-08
굿,2023-08-01,가장DT점,2023-08
ㅅ,2023-08-01,가장DT점,2023-08
.,2023-08-01,가장DT점,2023-08
"언제나 프렌치 프라이 노솔트 ! 
아이스크림도 선데 아이스크림 :-) 
뚜껑도 잘 챙겨주셔서  잘 먹었습니다",2023-08-01,가장DT점,2023-08
굿,2023-08-01,가장DT점,2023-08
굿,2023-08-01,가장DT점,2023-08
좋아요,2023-08-01,가장DT점,2023-08
굿,2023-08-01,가장DT점,2023-08
새벽4:40분에 먹어도 맛잇네. ,2023-08-01,가장DT점,2023-08
매장이 시원해요. 포장해서 먹었는데 햄버거는 언제먹어도 맛나네요,2023-08-01,가장DT점,2023-08
친절해요,2023-08-01,가장DT점,2023-08
곡물쉐이크.맛있어요,2023-08-01,가장DT점,2023-08
굿굿,2023-08-01,가장DT점,2023-08
 친절,2023-08-01,가장DT점,2023-08
좋아요 ,2023-08-01,가장DT점,2023-08
"자주 이용하는 매장입니다
넓고 편리해요~",2023-08-01,가장DT점,2023-08
맛있어요,2023-08-01,가장DT점,2023-08
매장이 넓고 깔끔해요 햄버거 종류가 다양하게 많아요 맛도 최고예요 👍 ,2023-08-01,가장DT점,2023-08
,2023-08-01,가장DT점,2023-08
",,,,",2023-08-01,가장DT점,2023-08
친절해요!! 다음에 또 올게요:),2023-08-01,가장DT점,2023-08
굿👍,2023-08-01,가장DT점,2023-08
굿,2023-08-01,가장DT점,2023-08
햄버거는 맥도날드 👍,2023-08-01,가장DT점,2023-08
창녕갈릭비프버거 먹었는데 맛있었어요! 달고 짠 소스에 치즈가 들어서 조금 호불호가 있는 것 같던데 저는 좋았어요ㅎㅎ소스 양이 약간 흘러내릴 정도였는데 아주 적당했습니다.,2023-08-01,가장DT점,2023-08
맥도날드DT점 편리하고 좋은데 주차장이 협소하고 (공간폭좁음ㅜㅜ)  입구와 출구가 한곳이라  조금 조심해서 운전해야해요~ 맥날 맛있음  런치세트 강추요☺️,2023-08-01,가장DT점,2023-08
굿,2023-08-01,가장DT점,2023-08
친절해요,2023-08-01,가장DT점,2023-08
"불고기버거 세트 구입했어요
오늘따라 탄? 감자튀김이 많아서 아쉽네요ㅠ",2023-08-01,가장DT점,2023-08
🙂,2023-08-01,가장DT점,2023-08
좋아요 ,2023-08-01,가장DT점,2023-08
칠곡쉐이크,2023-08-01,가장DT점,2023-08
굿,2023-08-01,가장DT점,2023-08
따라~따~따~따~ 아팀에 출근길에 들리기 좋아요,2023-08-01,가장DT점,2023-08
굿 편해요,2023-08-01,가장DT점,2023-08
굳,2023-08-01,가장DT점,2023-08
😀 좋아요 ,2023-08-01,가장DT점,2023-08
맛있어요 좋아요,2023-08-01,가장DT점,2023-08
가격이 저렴하고 모임하기좋아요,2023-08-01,가장DT점,2023-08
굿굿,2023-08-01,가장DT점,2023-08
자주 이용 합니다.,2023-08-01,가장DT점,2023-08
맥도날드~~~,2023-08-01,가장DT점,2023-08
역시 맥도날드는 빅맥  너겟랑 감튀 추가로 ㅋㅋ  주차 편하고 혼밥하기 좋아요,2023-08-01,가장DT점,2023-08
good,2023-08-01,가장DT점,2023-08
굿,2023-08-01,가장DT점,2023-08
굿,2023-08-01,가장DT점,2023-08
굿,2023-08-01,가장DT점,2023-08
창녕 갈릭버거 맛나요..,2023-08-01,가장DT점,2023-08
굿,2023-08-01,가장DT점,2023-08
맛있어요 ㅎㅎㅎ,2023-08-01,가장DT점,2023-08
아침에 맥콤보가 땡겨요,2023-08-01,가장DT점,2023-08
자주애용하는곳이에여,2023-08-01,가장DT점,2023-08
좋아요,2023-08-01,가장DT점,2023-08
",,,,",2023-08-01,가장DT점,2023-08
가끔 애용해요,2023-08-01,가장DT점,2023-08
똑같은 옷 입은 사람들이 너무 많아서 별로에요,2023-08-01,가장DT점,2023-08
드라이브쓰루 버거맛집,2023-08-01,가장DT점,2023-08
맛나요 혼버거 하기 좋습니다,2023-08-01,가장DT점,2023-08
굿,2023-08-01,가장DT점,2023-08
친절해용,2023-08-01,가장DT점,2023-08
굿,2023-08-01,가장DT점,2023-08
맛있어요,2023-07-01,가장DT점,2023-07
굿,2023-07-01,가장DT점,2023-07
너무 맛있어요 감튀가 짱입니당 ㅠㅜㅜ,2023-07-01,가장DT점,2023-07
좋아요.,2023-07-01,가장DT점,2023-07
맛있어요,2023-07-01,가장DT점,2023-07
친절해요,2023-07-01,가장DT점,2023-07
"핫케이크가 진짜 맛있어요
같이 주는 시럽과 버터와의 조화도 좋아요",2023-07-01,가장DT점,2023-07
좋아요,2023-07-01,가장DT점,2023-07
가운데 키오스크 터치가 잘 안돼요.,2023-07-01,가장DT점,2023-07
맛있어요~,2023-07-01,가장DT점,2023-07
좋아요,2023-07-01,가장DT점,2023-07
맥도날드는 상하이상하이,2023-07-01,가장DT점,2023-07
,2023-07-01,가장DT점,2023-07
굿,2023-07-01,가장DT점,2023-07
굿,2023-07-01,가장DT점,2023-07
",,,,,",2023-07-01,가장DT점,2023-07
굿,2023-07-01,가장DT점,2023-07
굿,2023-07-01,가장DT점,2023-07
프랜차이즈도 지점별로 차이가 있는데 이 지점은 퀄리티로 봤을때 상당히 잘 나오는편입니다.다만 감튀는 미리 대량으로 튀겨놓는듯.직원분들도 대부분 친절한편입니다.이상한점은 여기가 그룹과제 핫플인건가 주변에 대학교가 없는데 이상할정도로 그룹으로 새벽까지 2층 매장을 점령하고있네요.신천지인건가,2023-07-01,가장DT점,2023-07
"집 가까운 곳에 맥도날드
",2023-07-01,가장DT점,2023-07
맥날 조아요,2023-07-01,가장DT점,2023-07
굿굿,2023-07-01,가장DT점,2023-07
항상 친절하셔서 좋아요🥰 감자튀김이 너무 맛있었어요ㅎㅎㅎ,2023-07-01,가장DT점,2023-07
"퇴근길에 햄버거 포장했어요
음식 따뜻하고 맛있었어요",2023-07-01,가장DT점,2023-07
조아요 ,2023-07-01,가장DT점,2023-07
굿굿굿😎✨,2023-07-01,가장DT점,2023-07
쿠폰받으면 올 만 한 듯,2023-07-01,가장DT점,2023-07
굿,2023-07-01,가장DT점,2023-07
",,,",2023-07-01,가장DT점,2023-07
늦게까지 영업해서 좋아요ㅎ,2023-07-01,가장DT점,2023-07
"7곡 쉐이크 맛있어용 
연한 곡물맛 + 부드러운 밀크쉐이크 !",2023-07-01,가장DT점,2023-07
굿,2023-07-01,가장DT점,2023-07
조아요,2023-07-01,가장DT점,2023-07
굿,2023-07-01,가장DT점,2023-07
🙂,2023-07-01,가장DT점,2023-07
좋아요 ,2023-07-01,가장DT점,2023-07
",,,,",2023-07-01,가장DT점,2023-07
굿굿굿굿굿,2023-07-01,가장DT점,2023-07
일요일 아침엔 맥모닝🥓🍅🍳💛,2023-07-01,가장DT점,2023-07
굿굿 혼밥,2023-07-01,가장DT점,2023-07
버거가 빨리나오고 갈때마다 친절해요 DT로 가도 친절합니다,2023-07-01,가장DT점,2023-07
젛아용,2023-07-01,가장DT점,2023-07
맛있어요,2023-07-01,가장DT점,2023-07
굿,2023-07-01,가장DT점,2023-07
굿,2023-07-01,가장DT점,2023-07
굿,2023-07-01,가장DT점,2023-07
좋아요,2023-07-01,가장DT점,2023-07
맥런치 먹으며 라지사이즈로 업했어요. 친절한 맥도날드씨,2023-07-01,가장DT점,2023-07
",,,,,",2023-07-01,가장DT점,2023-07
👍,2023-07-01,가장DT점,2023-07
간단하게 먹기 좋아요,2023-07-01,가장DT점,2023-07
넓고 쾌적해요,2023-07-01,가장DT점,2023-07
간단하게 먹기좋아요,2023-07-01,가장DT점,2023-07
맛있어요,2023-07-01,가장DT점,2023-07
굿국굿,2023-07-01,가장DT점,2023-07
"데리버거 뭐 말해 뭐해요 맛있어요
입 출차 입구 같은 곳이라 헷갈려요ㅠㅠ",2023-07-01,가장DT점,2023-07
가성비 좋아요,2023-07-01,가장DT점,2023-07
맛있어요,2023-07-01,가장DT점,2023-07
진도 대파 크림 크로켓 버거가 생각보다 너무 맛있네용 ㅎㅎㅎ 직원분들도 친절하셔서 좋았습니다!,2023-07-01,가장DT점,2023-07
굿굿,2023-07-01,가장DT점,2023-07
디카페인 앗에리카노 굿~~,2023-07-01,가장DT점,2023-07
,2023-07-01,가장DT점,2023-07
"마이보이스 가끔 이용하는데 좋아요!
탄산음료 무료로 즐길 수 있어요!",2023-07-01,가장DT점,2023-07
좋아요,2023-07-01,가장DT점,2023-07
"직원분들 정말 친절하시고, 음식도 맛있어요👍🏼",2023-07-01,가장DT점,2023-07
굿,2023-07-01,가장DT점,2023-07
"가기 편한 곳
",2023-07-01,가장DT점,2023-07
매장이 넓고 깔끔해요 모임하기 너무 좋아요 커피맛도 맛있어요,2023-07-01,가장DT점,2023-07
👍🏻,2023-07-01,가장DT점,2023-07
잘먹고갑니다....,2023-07-01,가장DT점,2023-07
굿,2023-07-01,가장DT점,2023-07
굿,2023-07-01,가장DT점,2023-07
깨끗,2023-07-01,가장DT점,2023-07
주차장이 넓고 매장도 넓어서 좋아요,2023-06-01,가장DT점,2023-06
좋아요,2023-06-01,가장DT점,2023-06
"자주 에용해요
",2023-06-01,가장DT점,2023-06
맛있어요! 앱쿠폰도 있고 좋아요!,2023-06-01,가장DT점,2023-06
아아 마시러 왔어요 이벤트해서 좋아용!,2023-06-01,가장DT점,2023-06
맛있어요!!! 아이스크림 짱🫶,2023-06-01,가장DT점,2023-06
맥그리들 마시써요💚💚,2023-06-01,가장DT점,2023-06
좋아요,2023-06-01,가장DT점,2023-06
새벽에도 맛잇다. 빠르다.  ,2023-06-01,가장DT점,2023-06
"오랜만에 집앞 맥도날드 가서 사왔어요!
맥너겟이랑 감자튀김 먹고있는데 거북이가 사람만 입이냐면서 자기도 달라고 탈출을 시도하네요ㅋㅋㅋㅋㅋ  거북이도 탈출하게 만드는 맛이에요👍👍👍 ",2023-06-01,가장DT점,2023-06
"어플에 쿠폰이 다양해서 좋다
다만 여러쿠폰이 한번에 사용이 안되는게 단점",2023-06-01,가장DT점,2023-06
굿,2023-06-01,가장DT점,2023-06
자두복숭아 칠러 굿!!,2023-06-01,가장DT점,2023-06
뻘리 먹고싶어서 급하게 찍어서 다 흔들렸네요ㅠ 아이스크림 맛나요,2023-06-01,가장DT점,2023-06
굿굿,2023-06-01,가장DT점,2023-06
"종종 가는
곳",2023-06-01,가장DT점,2023-06
런치세트로 주문해서 가성비 좋게 먹었어요 ㅎ 베이컨토마토디럭스 존맛탱 ᕕ( ᐛ )ᕗ ,2023-06-01,가장DT점,2023-06
"이따금 이용하는데 좋아요!
요즘 이벤트해서 쿠폰으로 커피도 저렴하게 마시고요ㅎㅎ",2023-06-01,가장DT점,2023-06
굳굳,2023-06-01,가장DT점,2023-06
늦게까지 있을 수 있어서 좋아요~,2023-06-01,가장DT점,2023-06
베토디💛늦은 시간에 먹으니 더 맛있네요ㅎㅎ,2023-06-01,가장DT점,2023-06
굿,2023-06-01,가장DT점,2023-06
맥도날드 이벤트 쿠폰 사용해 커피 잘 마시고 갑니다!,2023-06-01,가장DT점,2023-06
좋아용,2023-06-01,가장DT점,2023-06
소프트아이스크림 맛집~~♡♡,2023-06-01,가장DT점,2023-06
"굿
",2023-06-01,가장DT점,2023-06
요즘은 제품을 자리로 갔다주는 서비스가있더라구요!,2023-06-01,가장DT점,2023-06
울 겸둥 최애~~,2023-06-01,가장DT점,2023-06
매장이 넓고 깔끔해요 다양한 메뉴가 많아 골라먹기 좋아요 너무 좋아요 ,2023-06-01,가장DT점,2023-06
자주 가는 곳,2023-06-01,가장DT점,2023-06
굿,2023-06-01,가장DT점,2023-06
맛있어요 ,2023-06-01,가장DT점,2023-06
",,,,,",2023-06-01,가장DT점,2023-06
:),2023-06-01,가장DT점,2023-06
굳,2023-06-01,가장DT점,2023-06
빨리 나와요,2023-06-01,가장DT점,2023-06
좋아요,2023-06-01,가장DT점,2023-06
좋아요,2023-06-01,가장DT점,2023-06
👍,2023-06-01,가장DT점,2023-06
ㅡ,2023-06-01,가장DT점,2023-06
ㅡ,2023-06-01,가장DT점,2023-06
커피굿,2023-06-01,가장DT점,2023-06
👍,2023-06-01,가장DT점,2023-06
요새 포테이토가  넘 짜요,2023-06-01,가장DT점,2023-06
굳,2023-06-01,가장DT점,2023-06
햄버거는 맥도날드가 짱 👍 테이블 서비스도 있어서  주문하면 테이블로 갖다주셔서 편하고 좋아요 ^^,2023-06-01,가장DT점,2023-06
런치세트조아요,2023-06-01,가장DT점,2023-06
맛있어용,2023-06-01,가장DT점,2023-06
굿,2023-06-01,가장DT점,2023-06
친절해요,2023-06-01,가장DT점,2023-06
굿굿,2023-06-01,가장DT점,2023-06
굳,2023-06-01,가장DT점,2023-06
"세종에 맥도날드가 없어서 왔어요
친절해요",2023-06-01,가장DT점,2023-06
좋아요,2023-06-01,가장DT점,2023-06
좋아요 ,2023-06-01,가장DT점,2023-06
굿굿,2023-06-01,가장DT점,2023-06
맥날 조아여,2023-06-01,가장DT점,2023-06
맛있어요,2023-06-01,가장DT점,2023-06
굿굿굿,2023-06-01,가장DT점,2023-06
굿,2023-06-01,가장DT점,2023-06
",,,,",2023-06-01,가장DT점,2023-06
뉴진스 광고보고 감ㅋ,2023-06-01,가장DT점,2023-06
늘 맛있어요,2023-06-01,가장DT점,2023-06
ㄷ,2023-06-01,가장DT점,2023-06
ㅡ,2023-06-01,가장DT점,2023-06
굿,2023-06-01,가장DT점,2023-06
굳,2023-06-01,가장DT점,2023-06
너무 좋아요. 매니저가 바뀌고 친절하고 음식도 맛있어요🩵,2023-06-01,가장DT점,2023-06
,2023-06-01,가장DT점,2023-06
드라이빙 편해요,2023-06-01,가장DT점,2023-06
"자주 방문해요
",2023-06-01,가장DT점,2023-06
굿굿,2023-06-01,가장DT점,2023-06
아침5시에도 친절하다. 맛도 여기가 대전 맥도날드중 최고!!!!,2023-06-01,가장DT점,2023-06
친절하고 주차시설이 좋아요~~,2023-06-01,가장DT점,2023-06
굿굿,2023-06-01,가장DT점,2023-06
"일주일이면 2번은 가는 곳
",2023-06-01,가장DT점,2023-06
굿,2023-06-01,가장DT점,2023-06
한달에 한 번은 가요,2023-06-01,가장DT점,2023-06
굿,2023-05-01,가장DT점,2023-05
좋아요 😀 ,2023-05-01,가장DT점,2023-05
좋아요,2023-05-01,가장DT점,2023-05
굿,2023-05-01,가장DT점,2023-05
직원분들이 친절해요!,2023-05-01,가장DT점,2023-05
자주가요,2023-05-01,가장DT점,2023-05
자주가요~,2023-05-01,가장DT점,2023-05
굿,2023-05-01,가장DT점,2023-05
좋아요 ,2023-05-01,가장DT점,2023-05
"친구랑 야간 걷기하고 햄버거 먹으러왔어요 
운동하고 왜 먹는지~^^",2023-05-01,가장DT점,2023-05
👍,2023-05-01,가장DT점,2023-05
굿,2023-05-01,가장DT점,2023-05
좋아요,2023-05-01,가장DT점,2023-05
굿,2023-05-01,가장DT점,2023-05
",,,,",2023-05-01,가장DT점,2023-05
굿,2023-05-01,가장DT점,2023-05
오랜만에 먹는 햄버거라서 그런지 맛있게 먹었어요~,2023-05-01,가장DT점,2023-05
버거가 맛있어여~~^^,2023-05-01,가장DT점,2023-05
맛있어요,2023-05-01,가장DT점,2023-05
슈비버거 맛있어요^^,2023-05-01,가장DT점,2023-05
굿 디카페인커피,2023-05-01,가장DT점,2023-05
영수증에 금액권 잔액 나오게끔 어떻게 좀 안되나요?잔액관리가 안되니까 사용하기 너무너무 불편하네요,2023-05-01,가장DT점,2023-05
조아요 ,2023-05-01,가장DT점,2023-05
굿,2023-05-01,가장DT점,2023-05
👍,2023-05-01,가장DT점,2023-05
아점때우기 딱좋아요. 매장넓고 한적하고 키오스크도 3대에 주차장도 넓어서 좋습니다.,2023-05-01,가장DT점,2023-05
굿,2023-05-01,가장DT점,2023-05
굿,2023-05-01,가장DT점,2023-05
구구굿,2023-05-01,가장DT점,2023-05
가벼운 마음으로 오기 좋아요,2023-05-01,가장DT점,2023-05
구구구굿. 너무 친절해욤🩵,2023-05-01,가장DT점,2023-05
😁😁😚,2023-05-01,가장DT점,2023-05
굳,2023-05-01,가장DT점,2023-05
매장이 넓고 깔끔해요 모임하기 좋은 곳이예요 메뉴가   여러가지 많아 골라먹기도 좋아요 ,2023-05-01,가장DT점,2023-05
구,2023-05-01,가장DT점,2023-05
맥모닝은 사랑..💗,2023-05-01,가장DT점,2023-05
메뉴미스가 좀 있는 편인듯... ,2023-05-01,가장DT점,2023-05
"직원분이 너무 친절하셔서 기분이 좋았고, 그날따라 유독 햄버거도 맛있었어요.",2023-05-01,가장DT점,2023-05
버거먹는중 천장에서 돈벌레 붙어있는 옆테이블로 떨어져서 기겁했네요. 방역에 신경써주세요. ,2023-05-01,가장DT점,2023-05
맥도날드 짱 ,2023-05-01,가장DT점,2023-05
,2023-05-01,가장DT점,2023-05
좋아요,2023-05-01,가장DT점,2023-05
굿굿,2023-05-01,가장DT점,2023-05
